"","Plot.Identifier","Plant.Common.Name","Plant.Order","Plant.Family","Plant.Genus","Plant.Species","Insect.Common.Name","Insect.Order","Insect.Family","Insect.Genus","Insect.Species","Notes","iNat.Link","Second.iNat.link","Park.Name","Month","Year","Insect_ID","Plant_ID","Interaction.ID","Habitat.Type","Habitat.Category","Park.Type","subfamily","superfamily"
"415","HS-18","October Flower","Caryophyllales","Polygonaceae","Polygonella","polygama","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Highlands Scrub","September",2025,"Apis mellifera","Polygonella polygama","Polygonella polygama | Apis mellifera","Sand Pine Scrub","Scrub","Low human modification","","Apoidea"
"416","HS-18","October Flower","Caryophyllales","Polygonaceae","Polygonella","polygama","Cassius Blue","Lepidoptera","Lycaenidae","Leptotes","cassius","","","","Highlands Scrub","September",2025,"Leptotes cassius","Polygonella polygama","Polygonella polygama | Leptotes cassius","Sand Pine Scrub","Scrub","Low human modification",NA,NA
"417","QW-25","Sidebeak Pencilflower","Fabales","Fabaceae","Stylosanthes","biflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","September",2025,"Eurema daira","Stylosanthes biflora","Stylosanthes biflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"418","QW-25","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","September",2025,"Eurema daira","Phyla nodiflora","Phyla nodiflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"419","VV-27","Sidebeak Pencilflower","Fabales","Fabaceae","Stylosanthes","biflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Vista View","October",2025,"Eurema daira","Stylosanthes biflora","Stylosanthes biflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"420","VV-27","Caribbean Stylo","Fabales","Fabaceae","Stylosanthes","hamata","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Vista View","October",2025,"Eurema daira","Stylosanthes hamata","Stylosanthes hamata | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"421","VV-27","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Vista View","October",2025,"Eurema daira","Richardia grandiflora","Richardia grandiflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"422","VV-27","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Vista View","October",2025,"Syngamia florella","Richardia grandiflora","Richardia grandiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"423","VV-28","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Vista View","October",2025,"Phyciodes phaon","Bidens alba","Bidens alba | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"424","VV-28","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Vista View","October",2025,"Syngamia florella","Bidens alba","Bidens alba | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"425","VV-28","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Vista View","October",2025,"Phyciodes phaon","Richardia grandiflora","Richardia grandiflora | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"426","VV-28","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Vista View","October",2025,"Syngamia florella","Richardia grandiflora","Richardia grandiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"427","MK-38","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Gulf Fritillary","Lepidoptera","Nymphalidae","Dione ","vanillae","","","","Markham","October",2025,"Dione  vanillae","Bidens alba","Bidens alba | Dione  vanillae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"428","MK-38","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Markham","October",2025,"Anartia jatrophae","Bidens alba","Bidens alba | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"429","MK-38","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","October",2025,"Syngamia florella","Phyla nodiflora","Phyla nodiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"430","MK-38","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Markham","October",2025,"Eurema daira","Bidens alba","Bidens alba | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"431","MK-38","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","October",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"432","MK-38","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","October",2025,"Syngamia florella","Bidens alba","Bidens alba | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"433","MK-38","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Markham","October",2025,"Phyciodes phaon","Bidens alba","Bidens alba | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"434","MK-38","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Markham","October",2025,"Phyciodes phaon","Phyla nodiflora","Phyla nodiflora | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"435","MK-38","Woodland False Buttonweed","Gentianales","Rubiaceae","Spermacoce","remota","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","October",2025,"Syngamia florella","Spermacoce remota","Spermacoce remota | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"436","MK-38","Common Fanpetals","Malvales","Malvaceae","Sida","ulmifolia","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Markham","October",2025,"Eurema daira","Sida ulmifolia","Sida ulmifolia | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"437","MK-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Markham","October",2025,"Anartia jatrophae","Richardia grandiflora","Richardia grandiflora | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"438","MK-39","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Markham","October",2025,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"439","MK-39","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","October",2025,"Syngamia florella","Bidens alba","Bidens alba | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"440","MK-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","October",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"441","MK-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","October",2025,"Syngamia florella","Richardia grandiflora","Richardia grandiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"442","MK-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Markham","October",2025,"Halictus poeyi","Richardia grandiflora","Richardia grandiflora | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"443","MK-39","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Gulf Fritillary","Lepidoptera","Nymphalidae","Dione ","vanillae","","","","Markham","October",2025,"Dione  vanillae","Richardia grandiflora","Richardia grandiflora | Dione  vanillae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"444","MK-40","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","October",2025,"Syngamia florella","Phyla nodiflora","Phyla nodiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"445","MK-40","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Markham","October",2025,"Phyciodes phaon","Phyla nodiflora","Phyla nodiflora | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"446","MK-40","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Markham","October",2025,"Phyciodes phaon","Richardia grandiflora","Richardia grandiflora | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"447","CB-26","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","October",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"448","CB-27","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","October",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"449","CB-27","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","October",2025,"Syngamia florella","Phyla nodiflora","Phyla nodiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"450","CB-27","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","CB Smith","October",2025,"Phyciodes phaon","Spermacoce verticillata","Spermacoce verticillata | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"451","CB-27","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","CB Smith","October",2025,"Anartia jatrophae","Richardia grandiflora","Richardia grandiflora | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"452","CB-27","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","CB Smith","October",2025,"Anartia jatrophae","Phyla nodiflora","Phyla nodiflora | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"453","CB-27","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","CB Smith","October",2025,"Phyciodes phaon","Phyla nodiflora","Phyla nodiflora | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"454","CB-27","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","October",2025,"Apis mellifera","Phyla nodiflora","Phyla nodiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"455","CB-27","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","October",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"456","CB-27","Common Fanpetals","Malvales","Malvaceae","Sida","ulmifolia","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","CB Smith","October",2025,"Eurema daira","Sida ulmifolia","Sida ulmifolia | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"457","CB-27","Sidebeak Pencilflower","Fabales","Fabaceae","Stylosanthes","biflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","CB Smith","October",2025,"Eurema daira","Stylosanthes biflora","Stylosanthes biflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"458","CB-27","Common Fanpetals","Malvales","Malvaceae","Sida","ulmifolia","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","CB Smith","October",2025,"Phyciodes phaon","Sida ulmifolia","Sida ulmifolia | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"459","CB-27","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Poecilanthrax lucifer","Diptera","Bombyliidae","Poecilanthrax","lucifer","","https://www.inaturalist.org/observations/322185231","","CB Smith","October",2025,"Poecilanthrax lucifer","Phyla nodiflora","Phyla nodiflora | Poecilanthrax lucifer","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"460","CB-28","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","October",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"461","QW-32","Sidebeak Pencilflower","Fabales","Fabaceae","Stylosanthes","biflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","October",2025,"Eurema daira","Stylosanthes biflora","Stylosanthes biflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"462","QW-32","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","October",2025,"Eurema daira","Phyla nodiflora","Phyla nodiflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"463","QW-32","Creeping Indigo","Fabales","Fabaceae","Indigofera","spicata","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","October",2025,"Eurema daira","Indigofera spicata","Indigofera spicata | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
