Plant.Common.Name,Plant.Order,Plant.Family,Plant.Genus,Plant.Species,Insect.Common.Name,Insect.Order,Insect.Family,Insect.Genus,Insect.Species,URL,Park.Name,Insect_ID,Plant_ID,Interaction.ID,Habitat.Type,Habitat.Category,Park.Type,subfamily,superfamily
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Common Fanpetals,Malvales,Malvaceae,Sida,ulmifolia,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,CB Smith,Eurema daira,Sida ulmifolia,Sida ulmifolia | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Sidebeak Pencilflower,Fabales,Fabaceae,Stylosanthes,biflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,CB Smith,Eurema daira,Stylosanthes biflora,Stylosanthes biflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Common Fanpetals,Malvales,Malvaceae,Sida,ulmifolia,Phaon Crescent ,Lepidoptera,Nymphalidae,Phyciodes,phaon,,CB Smith,Phyciodes phaon,Sida ulmifolia,Sida ulmifolia | Phyciodes phaon,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Poecilanthrax lucifer,Diptera,Bombyliidae,Poecilanthrax,lucifer,https://www.inaturalist.org/observations/322185231,CB Smith,Poecilanthrax lucifer,Phyla nodiflora,Phyla nodiflora | Poecilanthrax lucifer,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,CB Smith,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Sidebeak Pencilflower,Fabales,Fabaceae,Stylosanthes,biflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Stylosanthes biflora,Stylosanthes biflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Phyla nodiflora,Phyla nodiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Creeping Indigo,Fabales,Fabaceae,Indigofera,spicata,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Indigofera spicata,Indigofera spicata | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Common Fanpetals,Malvales,Malvaceae,Sida,ulmifolia,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Sida ulmifolia,Sida ulmifolia | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Creeping Tick Trefoil,Fabales,Fabaceae,Grona,triflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Grona triflora,Grona triflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Richardia grandiflora,Richardia grandiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Common Fanpetals,Malvales,Malvaceae,Sida,ulmifolia,Ceraunus Blue,Lepidoptera,Lycaenidae,Hemiargus,ceraunus,,Quiet Waters,Hemiargus ceraunus,Sida ulmifolia,Sida ulmifolia | Hemiargus ceraunus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Common Fanpetals,Malvales,Malvaceae,Sida,ulmifolia,Tropical Checkered-Skipper,Lepidoptera,Hesperiidae,Burnsius,oileus,https://www.inaturalist.org/observations/322482024,Quiet Waters,Burnsius oileus,Sida ulmifolia,Sida ulmifolia | Burnsius oileus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Richardia grandiflora,Richardia grandiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Caesaer Weed,Malvales,Malvaceae,Urena,lobata,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Helene Klein,Heliconius charithonia,Urena lobata,Urena lobata | Heliconius charithonia,Pine Flatwoods,Flatwoods,Low human modification,NA,NA
Pale Tasselflower,Asterales,Asteraceae,Emilia,praetermissa,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Helene Klein,Heliconius charithonia,Emilia praetermissa,Emilia praetermissa | Heliconius charithonia,Pine Flatwoods,Flatwoods,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Military Trail,Agapostemon splendens,Bidens alba,Bidens alba | Agapostemon splendens,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Highlands Scrub,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Highlands Scrub,Eurema daira,Richardia grandiflora,Richardia grandiflora | Eurema daira,Sand Pine Scrub,Scrub,Low human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,White-lined Sphinx,Lepidoptera,Sphingidae,Hyles,lineata,,Highlands Scrub,Hyles lineata,Richardia grandiflora,Richardia grandiflora | Hyles lineata,Sand Pine Scrub,Scrub,Low human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Highlands Scrub,Agapostemon splendens,Richardia grandiflora,Richardia grandiflora | Agapostemon splendens,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Gulf Fritillary,Lepidoptera,Nymphalidae,Dione ,vanillae,,Highlands Scrub,Dione  vanillae,Richardia grandiflora,Richardia grandiflora | Dione  vanillae,Sand Pine Scrub,Scrub,Low human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Highlands Scrub,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Highlands Scrub,Heliconius charithonia,Bidens alba,Bidens alba | Heliconius charithonia,Sand Pine Scrub,Scrub,Low human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,CB Smith,Heliconius charithonia,Richardia grandiflora,Richardia grandiflora | Heliconius charithonia,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,CB Smith,Anartia jatrophae,Richardia grandiflora,Richardia grandiflora | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,CB Smith,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Gomphrena Weed,Caryophyllales,Amaranthaceae,Gomphrena,serrata,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,CB Smith,Heliconius charithonia,Gomphrena serrata,Gomphrena serrata | Heliconius charithonia,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Gomphrena Weed,Caryophyllales,Amaranthaceae,Gomphrena,serrata,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,CB Smith,Anartia jatrophae,Gomphrena serrata,Gomphrena serrata | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,CB Smith,Syngamia florella,Richardia grandiflora,Richardia grandiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Diacrodon compressus,Diacrodon compressus | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,CB Smith,Syngamia florella,Diacrodon compressus,Diacrodon compressus | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,CB Smith,Eurema daira,Richardia grandiflora,Richardia grandiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Tropical Checkered-Skipper,Lepidoptera,Hesperiidae,Burnsius,oileus,https://www.inaturalist.org/observations/327321089,CB Smith,Burnsius oileus,Diacrodon compressus,Diacrodon compressus | Burnsius oileus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Tropical Checkered-Skipper,Lepidoptera,Hesperiidae,Burnsius,oileus,https://www.inaturalist.org/observations/327321089,CB Smith,Burnsius oileus,Richardia grandiflora,Richardia grandiflora | Burnsius oileus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,https://www.inaturalist.org/observations/327321092,CB Smith,Agapostemon splendens,Diacrodon compressus,Diacrodon compressus | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,CB Smith,Halictus poeyi,Diacrodon compressus,Diacrodon compressus | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Fiery Skipper,Lepidoptera,Hesperiidae,Hylephila,phyleus,https://www.inaturalist.org/observations/327321095,CB Smith,Hylephila phyleus,Richardia grandiflora,Richardia grandiflora | Hylephila phyleus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Phaon Crescent ,Lepidoptera,Nymphalidae,Phyciodes,phaon,,CB Smith,Phyciodes phaon,Richardia grandiflora,Richardia grandiflora | Phyciodes phaon,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Vista View,Anartia jatrophae,Richardia grandiflora,Richardia grandiflora | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Vista View,Syngamia florella,Richardia grandiflora,Richardia grandiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Vista View,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Vista View,Anartia jatrophae,Phyla nodiflora,Phyla nodiflora | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Vista View,Eurema daira,Bidens alba,Bidens alba | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Phaon Crescent ,Lepidoptera,Nymphalidae,Phyciodes,phaon,,Vista View,Phyciodes phaon,Bidens alba,Bidens alba | Phyciodes phaon,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Markham,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Markham,Syngamia florella,Richardia grandiflora,Richardia grandiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Markham,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Dorantes Longtail,Lepidoptera,Hesperiidae,Cecropterus,dorantes,,Markham,Cecropterus dorantes,Richardia grandiflora,Richardia grandiflora | Cecropterus dorantes,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Ocola Skipper,Lepidoptera,Hesperiidae,Panoquina,ocola,https://www.inaturalist.org/observations/327321115,Markham,Panoquina ocola,Richardia grandiflora,Richardia grandiflora | Panoquina ocola,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Markham,Agapostemon splendens,Richardia grandiflora,Richardia grandiflora | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Long Key,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Long Key,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Diacrodon compressus,Diacrodon compressus | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Diacrodon compressus,Diacrodon compressus | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Quiet Waters,Anartia jatrophae,Richardia grandiflora,Richardia grandiflora | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Richardia grandiflora,Richardia grandiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Diacrodon compressus,Diacrodon compressus | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Diacrodon compressus,Diacrodon compressus | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,https://www.inaturalist.org/observations/328210287,Quiet Waters,Agapostemon splendens,Richardia grandiflora,Richardia grandiflora | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Diacrodon compressus,Gentianales,Rubiaceae,Diacrodon,compressus,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Diacrodon compressus,Diacrodon compressus | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
